Sample#,mote,SampleTime,units,gps_pure,gps_rpi,pps_mirror
44270,11,497.20,ms,00,11,
44271,10,67.08,us,00,11,
44272,00,2.71,ms,00,11,
44273,00,10.09,us,00,01,
44274,00,399.66,ms,00,00,
44275,00,80,ns,01,00,
44276,00,97.54,ms,11,00,
44277,01,41.32,us,11,00,
44278,11,2.42,ms,11,00,
44279,11,80,ns,10,00,
44280,11,137.29,us,00,00,
44281,11,8.81,us,00,00,1
44282,11,54.94,us,00,00,3
44283,11,115.86,us,00,00,1
44284,11,109.89,us,00,10,1
44285,11,746.15,us,00,10,
44286,11,496.31,ms,00,11,
44287,01,57.60,us,00,11,
44288,00,2.77,ms,00,11,
44289,00,6.37,us,00,01,
44290,00,399.67,ms,00,00,
44291,00,88,ns,01,00,
44292,00,97.49,ms,11,00,
44293,10,61.34,us,11,00,
44294,11,2.45,ms,11,00,
44295,11,88,ns,10,00,
44296,11,139.99,us,00,00,
44297,11,3.90,us,00,00,2
44298,11,48.64,us,00,00,3
44299,11,5.95,us,00,00,1
44300,11,114.65,us,00,00,
44301,11,31.26,us,00,10,
44302,11,497.14,ms,00,11,
44303,01,65.78,us,00,11,
44304,00,2.75,ms,00,11,
44305,00,3.21,us,00,01,
44306,00,399.67,ms,00,00,
44307,00,88,ns,01,00,
44308,00,97.50,ms,11,00,
44309,10,65.15,us,11,00,
44310,11,2.44,ms,11,00,
44311,11,88,ns,10,00,
44312,11,134.47,us,00,00,
44313,11,22.56,us,00,00,1
44314,11,27.84,us,00,00,3
44315,11,31.69,us,00,00,2
44316,11,96.34,us,00,00,
44317,11,15.55,us,00,10,
44318,11,497.17,ms,00,11,
44319,01,66.03,us,00,11,
44320,00,2.74,ms,00,11,
44321,00,2.88,us,00,01,
44322,00,399.67,ms,00,00,
44323,00,80,ns,01,00,
44324,00,97.50,ms,11,00,
44325,10,71.63,us,11,00,
44326,11,2.42,ms,11,00,
44327,11,88,ns,10,00,
44328,11,137.50,us,00,00,
44329,11,3.90,us,00,00,1
44330,11,47.36,us,00,00,3
44331,11,6.27,us,00,00,2
44332,11,115.82,us,00,00,
44333,11,22.51,us,00,10,
44334,11,497.17,ms,00,11,
44335,01,67.25,us,00,11,
44336,00,2.73,ms,00,11,
44337,00,7.37,us,00,01,
44338,00,399.67,ms,00,00,
44339,00,96,ns,01,00,
44340,00,97.51,ms,11,00,
44341,10,74.93,us,11,00,
44342,11,2.41,ms,11,00,
44343,11,96,ns,10,00,
44344,11,137.91,us,00,00,
44345,11,208,ns,00,00,2
44346,11,49.11,us,00,00,3
44347,11,1.67,us,00,00,2
44348,11,122.12,us,00,00,
44349,11,23.93,us,00,10,
44350,11,497.18,ms,00,11,
44351,01,72.80,us,00,11,
44352,00,2.72,ms,00,11,
44353,00,128,ns,00,10,
44354,00,399.68,ms,00,00,
44355,00,88,ns,01,00,
44356,00,97.52,ms,11,00,
44357,10,77.14,us,11,00,
44358,11,2.40,ms,11,00,
44359,11,88,ns,10,00,
44360,11,133.83,us,00,00,
44361,11,20.33,us,00,00,1
44362,11,28.77,us,00,00,3
44363,11,31.74,us,00,00,2
44364,11,98.13,us,00,00,
44365,11,17.44,us,00,10,
44366,11,497.19,ms,00,11,
44367,01,81.74,us,00,11,
44368,00,2.70,ms,00,11,
44369,00,2.55,us,00,01,
44370,00,399.68,ms,00,00,
44371,00,88,ns,01,00,
44372,00,97.53,ms,11,00,
44373,10,81.57,us,11,00,
44374,11,2.38,ms,11,00,
44375,11,88,ns,10,00,
44376,11,136.46,us,00,00,
44377,11,992,ns,00,00,1
44378,11,50.90,us,00,00,3
44379,11,2.20,us,00,00,2
44380,11,121.30,us,00,00,
44381,11,23.74,us,00,10,
44382,11,497.20,ms,00,11,
44383,01,78.98,us,00,11,
44384,00,2.69,ms,00,11,
44385,00,2.98,us,00,01,
44386,00,399.67,ms,00,00,
44387,00,96,ns,01,00,
44388,00,97.54,ms,11,00,
44389,10,142.53,us,11,00,
44390,11,2.32,ms,11,00,
44391,11,96,ns,10,00,
44392,11,145.39,us,00,00,
44393,11,2.15,us,00,00,2
44394,11,51.87,us,00,00,3
44395,11,5.50,us,00,00,1
44396,11,105.33,us,00,00,
44397,11,15.84,us,00,10,
44398,11,497.21,ms,00,11,
44399,01,133.04,us,00,11,
44400,00,2.63,ms,00,11,
44401,00,5.98,us,00,01,
44402,00,399.67,ms,00,00,
44403,00,88,ns,01,00,
44404,00,97.55,ms,11,00,
44405,10,140.31,us,11,00,
44406,11,2.31,ms,11,00,
44407,11,88,ns,10,00,
44408,11,131.34,us,00,00,
44409,11,22.90,us,00,00,1
44410,11,24.94,us,00,00,3
44411,11,131.14,us,00,00,2
44412,11,16.10,us,00,10,2
44413,11,128.09,us,00,11,2
44414,11,497.09,ms,00,11,
44415,01,147.90,us,00,11,
44416,00,2.61,ms,00,11,
44417,00,16.34,us,00,10,
44418,00,399.66,ms,00,00,
44419,00,80,ns,01,00,
44420,00,97.56,ms,11,00,
44421,10,144.26,us,11,00,
44422,11,2.29,ms,11,00,
44423,11,80,ns,10,00,
44424,11,132.78,us,00,00,
44425,11,3.29,us,00,00,1
44426,11,46.04,us,00,00,3
44427,11,8.24,us,00,00,2
44428,11,138.18,us,00,00,
44429,11,1.31,us,00,01,
44430,11,497.23,ms,00,11,
44431,01,143.37,us,00,11,
44432,00,2.60,ms,00,11,
44433,00,14.45,us,00,10,
44434,00,399.66,ms,00,00,
44435,00,88,ns,01,00,
44436,00,97.57,ms,11,00,
44437,10,157.32,us,11,00,
44438,11,2.28,ms,11,00,
44439,11,88,ns,10,00,
44440,11,134.76,us,00,00,
44441,11,12.48,us,00,00,2
44442,11,42.56,us,00,00,3
44443,11,137.42,us,00,00,1
44444,11,126.14,us,00,10,1
44445,11,319.04,us,00,10,
44446,11,496.93,ms,00,11,
44447,01,18.64,us,00,11,
44448,00,2.60,ms,00,11,
44449,00,1.16,us,00,10,
44450,00,399.66,ms,00,00,
44451,00,80,ns,01,00,
44452,00,97.72,ms,11,00,
44453,10,16.51,us,11,00,
44454,11,2.26,ms,11,00,
44455,11,80,ns,10,00,
44456,11,134.73,us,00,00,
44457,11,15.91,us,00,00,1
44458,11,34.46,us,00,00,3
44459,11,26.12,us,00,00,2
44460,11,117.87,us,00,00,
44461,11,1.24,us,00,10,
44462,11,497.39,ms,00,11,
44463,01,21.58,us,00,11,
44464,00,2.58,ms,00,11,
44465,00,4.67,us,00,10,
44466,00,399.66,ms,00,00,
44467,00,72,ns,01,00,
44468,00,97.73,ms,11,00,
44469,10,14.63,us,11,00,
44470,11,2.25,ms,11,00,
44471,11,72,ns,10,00,
44472,11,137.34,us,00,00,
44473,11,2.84,us,00,00,2
44474,11,49.41,us,00,00,3
44475,11,2.34,us,00,00,1
44476,11,137.29,us,00,00,
44477,11,6.98,us,00,10,
44478,11,497.40,ms,00,11,
44479,01,13.35,us,00,11,
44480,00,2.58,ms,00,11,
44481,00,42.95,us,00,01,
44482,00,399.61,ms,00,00,
44483,00,72,ns,01,00,
44484,00,97.75,ms,11,00,
44485,10,15.78,us,11,00,
44486,11,2.23,ms,11,00,
44487,11,72,ns,10,00,
44488,11,149.43,us,00,00,
44489,11,21.49,us,00,00,1
44490,11,34.90,us,00,00,3
44491,11,25.46,us,00,00,2
44492,11,100.46,us,00,00,
44493,11,24.60,us,00,10,
44494,11,497.39,ms,00,11,
44495,01,16.11,us,00,11,
44496,00,2.56,ms,00,11,
44497,00,4.80,us,00,01,
44498,00,399.66,ms,00,00,
44499,00,80,ns,01,00,
44500,00,97.76,ms,11,00,
44501,10,12.98,us,11,00,
44502,11,2.22,ms,11,00,
44503,11,80,ns,10,00,
44504,11,128.92,us,00,00,
44505,11,8.26,us,00,00,1
44506,11,41.35,us,00,00,3
44507,11,14.29,us,00,00,2
44508,11,138.40,us,00,00,
44509,11,1.54,us,00,01,
44510,11,497.43,ms,00,11,
44511,01,33.18,us,00,11,
44512,00,2.52,ms,00,11,
44513,00,6.34,us,00,10,
44514,00,399.66,ms,00,00,
44515,00,72,ns,01,00,
44516,00,97.78,ms,11,00,
44517,10,14.91,us,11,00,
44518,11,2.20,ms,11,00,
44519,11,72,ns,10,00,
44520,11,135.97,us,00,00,
44521,11,1.46,us,00,00,2
44522,11,50.11,us,00,00,3
44523,11,1.81,us,00,00,2
44524,11,142.16,us,00,00,
44525,11,8.86,us,00,10,
44526,11,497.44,ms,00,11,
44527,01,11.38,us,00,11,
44528,00,2.53,ms,00,11,
44529,00,1.18,us,00,10,
44530,00,399.66,ms,00,00,
44531,00,64,ns,01,00,
44532,00,97.79,ms,11,00,
44533,10,16.39,us,11,00,
44534,11,2.19,ms,11,00,
44535,11,64,ns,10,00,
44536,11,137.24,us,00,00,
44537,11,504,ns,00,00,2
44538,11,51.02,us,00,00,3
44539,11,2.22,us,00,00,1
44540,11,140.19,us,00,00,
44541,11,3.33,us,00,10,
44542,11,497.46,ms,00,11,
44543,01,14.46,us,00,11,
44544,00,2.52,ms,00,11,
44545,00,1.13,us,00,01,
44546,00,399.66,ms,00,00,
44547,00,56,ns,01,00,
44548,00,97.75,ms,11,00,
44549,01,62.03,us,11,00,
44550,11,2.19,ms,11,00,
44551,11,56,ns,10,00,
44552,11,142.50,us,00,00,
44553,11,14.14,us,00,00,1
44554,11,41.28,us,00,00,3
44555,11,18.61,us,00,00,2
44556,11,118.25,us,00,00,
44557,11,12.80,us,00,10,
44558,11,497.40,ms,00,11,
44559,10,58.47,us,00,11,
44560,00,2.52,ms,00,11,
44561,00,760,ns,00,01,
44562,00,399.65,ms,00,00,
44563,00,72,ns,01,00,
44564,00,97.76,ms,11,00,
44565,01,63.98,us,11,00,
44566,11,2.17,ms,11,00,
44567,11,72,ns,10,00,
44568,11,137.82,us,00,00,
44569,11,1.74,us,00,00,1
44570,11,47.37,us,00,00,3
44571,11,144.12,us,00,00,2
44572,11,2.32,us,00,01,2
44573,11,97.80,us,00,11,2
44574,11,497.33,ms,00,11,
44575,10,69.62,us,00,11,
44576,00,2.48,ms,00,11,
44577,00,13.33,us,00,01,
44578,00,399.66,ms,00,00,
44579,00,64,ns,01,00,
44580,00,97.77,ms,11,00,
44581,01,69.68,us,11,00,
44582,11,2.16,ms,11,00,
44583,11,64,ns,10,00,
44584,11,130.34,us,00,00,
44585,11,6.96,us,00,00,1
44586,11,42.90,us,00,00,3
44587,11,7.23,us,00,00,2
44588,11,126.70,us,00,00,
44589,11,23.56,us,00,10,
44590,11,497.43,ms,00,11,
44591,10,74.32,us,00,11,
44592,00,2.46,ms,00,11,
44593,00,17.05,us,00,01,
44594,00,399.66,ms,00,00,
44595,00,64,ns,01,00,
44596,00,97.78,ms,11,00,
44597,01,76.77,us,11,00,
44598,11,2.14,ms,11,00,
44599,11,56,ns,10,00,
44600,11,131.80,us,00,00,
44601,11,21.26,us,00,00,1
44602,11,58.70,us,00,00,3
44603,11,101.87,us,00,00,1
44604,11,104.18,us,00,10,1
44605,11,330.76,us,00,10,
44606,11,497.03,ms,00,11,
44607,10,16.50,us,00,11,
44608,00,2.51,ms,00,11,
44609,00,4.72,us,00,01,
44610,00,399.67,ms,00,00,
44611,00,64,ns,01,00,
44612,00,97.80,ms,11,00,
44613,01,10.45,us,11,00,
44614,11,2.19,ms,11,00,
44615,11,56,ns,10,00,
44616,11,134.46,us,00,00,
44617,11,8.67,us,00,00,1
44618,11,41.34,us,00,00,3
44619,11,10.22,us,00,00,2
44620,11,115.90,us,00,00,
44621,11,22.10,us,00,10,
44622,11,497.46,ms,00,11,
44623,10,19.15,us,00,11,
44624,00,2.49,ms,00,11,
44625,00,2.11,us,00,01,
44626,00,399.67,ms,00,00,
44627,00,64,ns,01,00,
44628,00,97.81,ms,11,00,
44629,01,11.60,us,11,00,
44630,11,2.18,ms,11,00,
44631,11,64,ns,10,00,
44632,11,143.23,us,00,00,
44633,11,4.33,us,00,00,1
44634,11,52.01,us,00,00,3
44635,11,3.34,us,00,00,2
44636,11,108.49,us,00,00,
44637,11,6.50,us,00,10,
44638,11,497.49,ms,00,11,
44639,10,10.95,us,00,11,
44640,00,2.49,ms,00,11,
44641,00,1.23,us,00,01,
44642,00,399.68,ms,00,00,
44643,00,56,ns,01,00,
44644,00,97.82,ms,11,00,
44645,01,15.78,us,11,00,
44646,11,2.17,ms,11,00,
44647,11,56,ns,10,00,
44648,11,131.82,us,00,00,
44649,11,23.86,us,00,00,1
44650,11,25.97,us,00,00,3
44651,11,33.71,us,00,00,2
44652,11,93.53,us,00,00,
44653,11,18.99,us,00,10,
44654,11,497.49,ms,00,11,
44655,10,10.80,us,00,11,
44656,00,2.47,ms,00,11,
44657,00,9.66,us,00,01,
44658,00,399.67,ms,00,00,
44659,00,64,ns,01,00,
44660,00,97.83,ms,11,00,
44661,01,14.55,us,11,00,
44662,11,2.16,ms,11,00,
44663,11,56,ns,10,00,
44664,11,132.06,us,00,00,
44665,11,1.81,us,00,00,1
44666,11,44.38,us,00,00,3
44667,11,7.95,us,00,00,2
44668,11,123.08,us,00,00,
44669,11,10.29,us,00,10,
44670,11,497.51,ms,00,11,
44671,10,15.81,us,00,11,
44672,00,2.46,ms,00,11,
44673,00,872,ns,00,10,
44674,00,399.68,ms,00,00,
44675,00,64,ns,01,00,
44676,00,97.84,ms,11,00,
44677,01,15.47,us,11,00,
44678,11,2.14,ms,11,00,
44679,11,64,ns,10,00,
44680,11,138.93,us,00,00,
44681,11,14.06,us,00,00,2
44682,11,38.73,us,00,00,3
44683,11,37.90,us,00,00,1
44684,11,80.96,us,00,00,
44685,11,25.93,us,00,10,
44686,11,497.50,ms,00,11,
44687,10,13.37,us,00,11,
44688,00,2.45,ms,00,11,
44689,00,504,ns,00,10,
44690,00,399.68,ms,00,00,
44691,00,64,ns,01,00,
44692,00,97.85,ms,11,00,
44693,01,19.66,us,11,00,
44694,11,2.13,ms,11,00,
44695,11,64,ns,10,00,
44696,11,135.58,us,00,00,
44697,11,16.72,us,00,00,1
44698,11,34.29,us,00,00,3
44699,11,25.14,us,00,00,2
44700,11,97.68,us,00,00,
44701,11,19.72,us,00,10,
44702,11,497.52,ms,00,11,
44703,10,17.67,us,00,11,
44704,00,2.43,ms,00,11,
44705,00,4.29,us,00,10,
44706,00,399.68,ms,00,00,
44707,00,56,ns,01,00,
44708,00,97.88,ms,11,00,
44709,10,46.02,us,11,00,
44710,11,2.07,ms,11,00,
44711,11,56,ns,10,00,
44712,11,143.89,us,00,00,
44713,11,3.79,us,00,00,1
44714,11,54.36,us,00,00,3
44715,11,4.55,us,00,00,2
44716,11,103.70,us,00,00,
44717,11,13.34,us,00,10,
44718,11,497.55,ms,00,11,
44719,01,51.20,us,00,11,
44720,00,2.37,ms,00,11,
44721,00,7.95,us,00,10,
44722,00,399.68,ms,00,00,
44723,00,64,ns,01,00,
44724,00,97.89,ms,11,00,
44725,10,57.63,us,11,00,
44726,11,2.05,ms,11,00,
44727,11,56,ns,10,00,
44728,11,138.90,us,00,00,
44729,11,8.17,us,00,00,2
44730,11,55.97,us,00,00,3
44731,11,106.43,us,00,00,2
44732,11,15.30,us,00,10,2
44733,11,101.21,us,00,11,2
44734,11,497.46,ms,00,11,
44735,01,56.03,us,00,11,
44736,00,2.35,ms,00,11,
44737,00,6.88,us,00,10,
44738,00,399.68,ms,00,00,
44739,00,64,ns,01,00,
44740,00,97.90,ms,11,00,
44741,10,54.97,us,11,00,
44742,11,2.04,ms,11,00,
44743,11,64,ns,10,00,
44744,11,132.03,us,00,00,
44745,11,23.22,us,00,00,1
44746,11,25.24,us,00,00,3
44747,11,34.33,us,00,00,2
44748,11,98.62,us,00,00,
44749,11,10.26,us,00,10,
44750,11,497.58,ms,00,11,
44751,01,61.64,us,00,11,
44752,00,2.34,ms,00,11,
44753,00,3.38,us,00,10,
44754,00,399.68,ms,00,00,
44755,00,56,ns,01,00,
44756,00,97.91,ms,11,00,
44757,10,56.73,us,11,00,
44758,11,2.03,ms,11,00,
44759,11,56,ns,10,00,
44760,11,138.26,us,00,00,
44761,11,11.25,us,00,00,1
44762,11,60.06,us,00,00,3
44763,11,102.84,us,00,00,1
44764,11,116.03,us,00,10,1
44765,11,734.98,us,00,10,
44766,11,496.78,ms,00,11,
44767,01,25.94,us,00,11,
44768,00,2.33,ms,00,11,
44769,00,35.87,us,00,01,
44770,00,399.64,ms,00,00,
44771,00,48,ns,01,00,
44772,00,97.96,ms,11,00,
44773,10,33.57,us,11,00,
44774,11,2.01,ms,11,00,
44775,11,56,ns,10,00,
44776,11,141.29,us,00,00,
44777,11,7.66,us,00,00,2
44778,11,46.39,us,00,00,3
44779,11,10.51,us,00,00,1
44780,11,105.72,us,00,00,
44781,11,13.73,us,00,10,
44782,11,497.63,ms,00,11,
44783,01,35.09,us,00,11,
44784,00,2.31,ms,00,11,
44785,00,3.02,us,00,01,
44786,00,399.67,ms,00,00,
44787,00,64,ns,01,00,
44788,00,97.98,ms,11,00,
44789,10,23.07,us,11,00,
44790,11,2.00,ms,11,00,
44791,11,64,ns,10,00,
44792,11,133.57,us,00,00,
44793,11,25.11,us,00,00,1
44794,11,24.61,us,00,00,3
44795,11,35.71,us,00,00,2
44796,11,93.79,us,00,00,
44797,11,17.45,us,00,10,
44798,11,497.64,ms,00,11,
44799,01,28.62,us,00,11,
44800,00,2.30,ms,00,11,
44801,00,55.89,us,00,01,
44802,00,399.62,ms,00,00,
44803,00,56,ns,01,00,
44804,00,97.99,ms,11,00,
44805,10,27.43,us,11,00,
44806,11,1.98,ms,11,00,
44807,11,56,ns,10,00,
44808,11,134.06,us,00,00,
44809,11,1.71,us,00,00,2
44810,11,49.82,us,00,00,3
44811,11,4.97,us,00,00,2
44812,11,123.45,us,00,00,
44813,11,14.70,us,00,10,
44814,11,497.66,ms,00,11,
44815,01,22.70,us,00,11,
44816,00,2.29,ms,00,11,
44817,00,12.36,us,00,01,
44818,00,399.67,ms,00,00,
44819,00,64,ns,01,00,
44820,00,98.01,ms,11,00,
44821,10,21.19,us,11,00,
44822,11,1.97,ms,11,00,
44823,11,56,ns,10,00,
44824,11,133.66,us,00,00,
44825,11,16.15,us,00,00,1
44826,11,32.97,us,00,00,3
44827,11,24.29,us,00,00,2
44828,11,108.69,us,00,00,
44829,11,11.31,us,00,10,
44830,11,497.67,ms,00,11,
44831,01,26.62,us,00,11,
44832,00,2.27,ms,00,11,
44833,00,7.37,us,00,01,
44834,00,399.67,ms,00,00,
44835,00,64,ns,01,00,
44836,00,98.02,ms,11,00,
44837,10,30.54,us,11,00,
44838,11,1.95,ms,11,00,
44839,11,64,ns,10,00,
44840,11,150.19,us,00,00,
44841,11,2.77,us,00,00,2
44842,11,56.86,us,00,00,3
44843,11,1.75,us,00,00,2
44844,11,103.38,us,00,00,
44845,11,14.04,us,00,10,
44846,11,497.68,ms,00,11,
44847,01,32.78,us,00,11,
44848,00,2.26,ms,00,11,
44849,00,9.66,us,00,01,
44850,00,399.67,ms,00,00,
44851,00,56,ns,01,00,
44852,00,98.03,ms,11,00,
44853,10,25.74,us,11,00,
44854,11,1.94,ms,11,00,
44855,11,64,ns,10,00,
44856,11,136.78,us,00,00,
44857,11,8.20,us,00,00,1
44858,11,42.50,us,00,00,3
44859,11,15.18,us,00,00,2
44860,11,116.10,us,00,00,
44861,11,15.54,us,00,10,
44862,11,497.69,ms,00,11,
44863,01,26.02,us,00,11,
44864,00,2.25,ms,00,11,
44865,00,6.33,us,00,01,
44866,00,399.67,ms,00,00,
44867,00,56,ns,01,00,
44868,00,98.01,ms,11,00,
44869,01,22.82,us,11,00,
44870,11,1.96,ms,11,00,
44871,11,56,ns,10,00,
44872,11,137.53,us,00,00,
44873,11,14.26,us,00,00,2
44874,11,38.68,us,00,00,3
44875,11,17.47,us,00,00,1
44876,11,102.00,us,00,00,
44877,11,17.71,us,00,10,
44878,11,497.68,ms,00,11,
44879,10,25.05,us,00,11,
44880,00,2.26,ms,00,11,
44881,00,11.84,us,00,01,
44882,00,399.67,ms,00,00,
44883,00,56,ns,01,00,
44884,00,98.02,ms,11,00,
44885,01,32.86,us,11,00,
44886,11,1.94,ms,11,00,
44887,11,56,ns,10,00,
44888,11,130.89,us,00,00,
44889,11,25.83,us,00,00,1
44890,11,23.47,us,00,00,3
44891,11,131.70,us,00,00,2
44892,11,11.49,us,00,10,2
44893,11,142.09,us,00,11,2
44894,11,497.56,ms,00,11,
44895,10,29.78,us,00,11,
44896,00,2.26,ms,00,11,
44897,00,13.42,us,00,10,
44898,00,399.66,ms,00,00,
44899,00,48,ns,01,00,
44900,00,98.03,ms,11,00,
44901,01,31.79,us,11,00,
44902,11,1.93,ms,11,00,
44903,11,40,ns,10,00,
44904,11,132.40,us,00,00,
44905,11,2.18,us,00,00,1
44906,11,46.55,us,00,00,3
44907,11,5.01,us,00,00,2
44908,11,137.40,us,00,00,
44909,11,8.20,us,00,01,
44910,11,497.70,ms,00,11,
44911,10,39.09,us,00,11,
44912,00,2.25,ms,00,11,
44913,00,23.84,us,00,01,
44914,00,399.63,ms,00,00,
44915,00,48,ns,01,00,
44916,00,98.04,ms,11,00,
44917,01,35.87,us,11,00,
44918,11,1.92,ms,11,00,
44919,11,48,ns,10,00,
44920,11,140.26,us,00,00,
44921,11,6.86,us,00,00,2
44922,11,45.33,us,00,00,3
44923,11,140.48,us,00,00,1
44924,11,118.94,us,00,10,1
44925,11,346.82,us,00,10,
44926,11,497.25,ms,00,11,
44927,10,18.51,us,00,11,
44928,00,2.26,ms,00,11,
44929,00,31.38,us,00,01,
44930,00,399.62,ms,00,00,
44931,00,48,ns,01,00,
44932,00,98.06,ms,11,00,
44933,01,19.32,us,11,00,
44934,11,1.92,ms,11,00,
44935,11,56,ns,10,00,
44936,11,133.78,us,00,00,
44937,11,21.42,us,00,00,1
44938,11,28.20,us,00,00,3
44939,11,31.76,us,00,00,2
44940,11,113.35,us,00,00,
44941,11,5.98,us,00,01,
44942,11,497.72,ms,00,11,
44943,10,21.52,us,00,11,
44944,00,2.24,ms,00,11,
44945,00,10.26,us,00,10,
44946,00,399.65,ms,00,00,
44947,00,48,ns,01,00,
44948,00,98.07,ms,11,00,
44949,01,12.66,us,11,00,
44950,11,1.91,ms,11,00,
44951,11,48,ns,10,00,
44952,11,138.29,us,00,00,
44953,11,2.02,us,00,00,1
44954,11,53.87,us,00,00,3
44955,11,1.50,us,00,00,1
44956,11,138.31,us,00,00,
44957,11,3.19,us,00,10,
44958,11,497.73,ms,00,11,
44959,10,20.22,us,00,11,
44960,00,2.24,ms,00,11,
44961,00,41.95,us,00,01,
44962,00,399.61,ms,00,00,
44963,00,48,ns,01,00,
44964,00,98.08,ms,11,00,
44965,01,16.17,us,11,00,
44966,11,1.90,ms,11,00,
44967,11,48,ns,10,00,
44968,11,140.78,us,00,00,
44969,11,7.84,us,00,00,2
44970,11,45.14,us,00,00,3
44971,11,11.26,us,00,00,1
44972,11,128.72,us,00,00,
44973,11,18.97,us,00,10,
44974,11,497.73,ms,00,11,
44975,10,20.80,us,00,11,
44976,00,2.22,ms,00,11,
44977,00,9.82,us,00,10,
44978,00,399.66,ms,00,00,
44979,00,48,ns,01,00,
44980,00,98.09,ms,11,00,
44981,01,20.35,us,11,00,
44982,11,1.88,ms,11,00,
44983,11,48,ns,10,00,
44984,11,130.50,us,00,00,
44985,11,10.09,us,00,00,1
44986,11,38.59,us,00,00,3
44987,11,16.82,us,00,00,2
44988,11,138.10,us,00,00,
44989,11,1.96,us,00,01,
44990,11,497.76,ms,00,11,
44991,10,23.88,us,00,11,
44992,00,2.20,ms,00,11,
44993,00,5.95,us,00,10,
44994,00,399.65,ms,00,00,
44995,00,48,ns,01,00,
44996,00,98.10,ms,11,00,
44997,01,24.02,us,11,00,
44998,11,1.87,ms,11,00,
44999,11,48,ns,10,00,
45000,11,135.06,us,00,00,
45001,11,2.50,us,00,00,1
45002,11,47.94,us,00,00,3
45003,11,5.98,us,00,00,2
45004,11,140.42,us,00,00,
45005,11,2.53,us,00,01,
45006,11,497.77,ms,00,11,
45007,10,31.58,us,00,11,
45008,00,2.19,ms,00,11,
45009,00,6.92,us,00,10,
45010,00,399.65,ms,00,00,
45011,00,40,ns,01,00,
45012,00,98.12,ms,11,00,
45013,01,21.75,us,11,00,
45014,11,1.86,ms,11,00,
45015,11,48,ns,10,00,
45016,11,150.72,us,00,00,
45017,11,5.15,us,00,00,1
45018,11,52.90,us,00,00,3
45019,11,6.07,us,00,00,2
45020,11,124.50,us,00,00,
45021,11,17.08,us,00,10,
45022,11,497.75,ms,00,11,
45023,10,28.93,us,00,11,
45024,00,2.18,ms,00,11,
45025,00,10.56,us,00,10,
45026,00,399.65,ms,00,00,
45027,00,40,ns,01,00,
45028,00,98.15,ms,11,00,
45029,10,42.13,us,11,00,
45030,11,1.80,ms,11,00,
45031,11,40,ns,10,00,
45032,11,148.89,us,00,00,
45033,11,5.69,us,00,00,1
45034,11,48.77,us,00,00,3
45035,11,9.79,us,00,00,2
45036,11,126.26,us,00,00,
45037,11,18.17,us,00,10,
45038,11,497.80,ms,00,11,
45039,01,56.12,us,00,11,
45040,00,2.11,ms,00,11,
45041,00,10.24,us,00,10,
45042,00,399.65,ms,00,00,
45043,00,48,ns,01,00,
45044,00,98.16,ms,11,00,
45045,10,40.78,us,11,00,
45046,11,1.79,ms,11,00,
45047,11,48,ns,10,00,
45048,11,133.91,us,00,00,
45049,11,13.04,us,00,00,1
45050,11,37.59,us,00,00,3
45051,11,144.18,us,00,00,2
45052,11,10.18,us,00,01,2
45053,11,99.12,us,00,11,2
45054,11,497.72,ms,00,11,
45055,01,44.50,us,00,11,
45056,00,2.11,ms,00,11,
45057,00,6.87,us,00,01,
45058,00,399.66,ms,00,00,
45059,00,48,ns,01,00,
45060,00,98.18,ms,11,00,
45061,10,46.29,us,11,00,
45062,11,1.78,ms,11,00,
45063,11,48,ns,10,00,
45064,11,133.51,us,00,00,
45065,11,4.41,us,00,00,1
45066,11,42.56,us,00,00,3
45067,11,10.40,us,00,00,2
45068,11,128.47,us,00,00,
45069,11,15.90,us,00,10,
45070,11,497.84,ms,00,11,
45071,01,43.91,us,00,11,
45072,00,2.09,ms,00,11,
45073,00,9.80,us,00,01,
45074,00,399.66,ms,00,00,
45075,00,40,ns,01,00,
45076,00,98.19,ms,11,00,
45077,10,43.49,us,11,00,
45078,11,1.77,ms,11,00,
45079,11,40,ns,10,00,
45080,11,134.47,us,00,00,
45081,11,22.45,us,00,00,1
45082,11,59.95,us,00,00,3
45083,11,103.78,us,00,00,1
45084,11,103.97,us,00,10,1
45085,11,770.34,us,00,10,
45086,11,497.02,ms,00,11,
45087,01,20.02,us,00,11,
45088,00,2.07,ms,00,11,
45089,00,18.08,us,00,01,
45090,00,399.65,ms,00,00,
45091,00,40,ns,01,00,
45092,00,98.23,ms,11,00,
45093,10,24.56,us,11,00,
45094,11,1.74,ms,11,00,
45095,11,40,ns,10,00,
45096,11,145.46,us,00,00,
45097,11,3.27,us,00,00,1
45098,11,55.35,us,00,00,3
45099,11,2.76,us,00,00,2
45100,11,105.42,us,00,00,
45101,11,8.13,us,00,01,
45102,11,497.92,ms,00,11,
45103,01,123.18,us,00,11,
45104,00,1.95,ms,00,11,
45105,00,22.95,us,00,01,
45106,00,399.64,ms,00,00,
45107,00,48,ns,01,00,
45108,00,98.24,ms,11,00,
45109,10,23.69,us,11,00,
45110,11,1.73,ms,11,00,
45111,11,48,ns,10,00,
45112,11,145.02,us,00,00,
45113,11,8.86,us,00,00,2
45114,11,45.50,us,00,00,3
45115,11,11.80,us,00,00,1
45116,11,110.56,us,00,00,
45117,11,9.46,us,00,10,
45118,11,497.91,ms,00,11,
45119,01,36.98,us,00,11,
45120,00,2.01,ms,00,11,
45121,00,12.96,us,00,10,
